,cycles,A_peak(mAh),B_peak(mAh),C_peak(mAh),BC_valley
0,1.0,,1655.6367780568435,2544.636778056843,2233.636778056843
1,2.0,836.6765937295868,1653.6765937295866,2541.6765937295863,2152.6765937295863
2,3.0,860.0674992485216,1650.0674992485217,2540.0674992485215,2153.0674992485215
3,4.0,861.0246157440189,1660.0246157440192,2538.0246157440197,2134.0246157440197
4,5.0,865.4771561777751,1644.477156177775,2535.477156177775,2132.477156177775
5,6.0,879.9701433153618,1652.9701433153618,2531.970143315362,2115.970143315362
6,7.0,874.8571989379883,1645.8571989379882,2530.8571989379884,2116.8571989379884
7,8.0,876.8142948769803,1637.8142948769803,2527.81429487698,2113.81429487698
8,9.0,891.2605979480659,1635.2605979480659,2524.260597948066,2113.260597948066
9,10.0,877.3398477429199,1624.33984774292,2524.33984774292,2099.33984774292
10,11.0,887.8209365368652,1617.8209365368652,2519.8209365368652,2105.8209365368652
11,12.0,886.2686571091715,1624.2686571091715,2516.2686571091717,2092.2686571091717
12,13.0,894.3289415649414,1619.3289415649415,2514.3289415649415,2098.3289415649415
13,14.0,888.3055846582034,1636.3055846582038,2511.305584658204,2098.305584658204
14,15.0,897.2111574313697,1623.21115743137,2505.2111574313703,2093.2111574313703
15,16.0,887.6392685167779,1617.639268516778,2503.639268516778,2086.639268516778
16,17.0,897.7588446021186,1627.7588446021186,2499.7588446021186,2090.7588446021186
17,18.0,891.7685870110406,1613.7685870110406,2500.7685870110404,2085.7685870110404
18,19.0,886.7034081107585,1605.7034081107586,2493.7034081107586,2082.7034081107586
19,20.0,896.6586256945122,1602.6586256945122,2493.6586256945125,2072.6586256945125
20,21.0,882.5799060119629,1600.579906011963,2487.579906011963,2074.579906011963
21,22.0,894.6537943564182,1605.653794356418,2481.653794356418,2072.653794356418
22,23.0,902.5807520562066,1609.5807520562066,2481.5807520562066,2070.5807520562066
23,24.0,887.5506292420112,1595.5506292420112,2477.5506292420114,2065.5506292420114
24,25.0,900.5350214427355,1599.5350214427356,2477.5350214427353,2067.5350214427353
25,26.0,,899.548759423896,1594.548759423896,2056.5487594238957
26,27.0,894.5273508654107,1594.5273508654107,2460.527350865411,2057.527350865411
27,28.0,887.5945274414063,1581.5945274414062,2455.594527441406,2055.594527441406
28,29.0,,891.0281370907254,1574.0281370907253,2049.0281370907255
29,30.0,884.5156875620524,1571.5156875620523,2451.5156875620523,2051.5156875620523
30,31.0,891.4884413922119,1569.4884413922118,2437.488441392212,2040.4884413922118
31,32.0,888.9989938648137,1586.9989938648134,2433.9989938648137,2031.9989938648134
32,33.0,882.986286881578,1574.9862868815778,2421.9862868815776,2042.9862868815778
33,34.0,886.3658411223009,1562.365841122301,2415.365841122301,2040.365841122301
34,35.0,883.9647933460149,1581.9647933460146,2408.9647933460146,2039.9647933460146
35,36.0,883.974571516588,1569.974571516588,2403.974571516588,2031.974571516588
36,37.0,890.5152492093911,1557.5152492093907,2398.5152492093907,2033.5152492093907
37,38.0,892.424044557156,1569.424044557156,2398.424044557156,2032.424044557156
38,39.0,886.0679929097494,1564.0679929097494,2388.067992909749,2026.0679929097494
39,40.0,883.0222411847602,1570.02224118476,2392.0222411847603,2021.02224118476
40,41.0,891.0747674569363,1561.0747674569363,2385.074767456936,2023.0747674569363
41,42.0,892.0115091265869,1562.0115091265868,2382.011509126587,2010.0115091265868
42,43.0,893.0124962621392,1568.0124962621392,2378.0124962621394,2018.0124962621392
43,44.0,890.9714494459362,1562.971449445936,2375.971449445936,2013.971449445936
44,45.0,891.5890324527317,1545.5890324527318,2375.5890324527318,2014.5890324527318
45,46.0,886.0259745980496,1548.0259745980495,2374.0259745980497,2013.0259745980495
46,47.0,881.0230916105821,1557.0230916105822,2372.023091610582,2008.0230916105822
47,48.0,879.0250307720269,1562.0250307720269,2367.025030772027,2009.0250307720269
48,49.0,876.5277371270752,1530.5277371270752,2367.5277371270754,2006.5277371270752
49,50.0,880.4674183291289,1542.467418329129,2366.467418329129,2005.467418329129
50,51.0,881.5228594132487,1551.5228594132486,2366.5228594132486,2001.5228594132486
51,52.0,885.456686050822,1535.4566860508219,2363.456686050822,2001.4566860508219
52,53.0,879.8838773665365,1548.8838773665364,2364.8838773665366,1990.8838773665364
53,54.0,881.5073456736925,1529.5073456736925,2361.5073456736923,1995.5073456736925
54,55.0,888.4975609386529,1539.497560938653,2361.497560938653,2000.497560938653
55,56.0,878.5004944554986,1537.5004944554985,2359.5004944554985,1988.5004944554985
56,57.0,881.4489197751872,1541.4489197751873,2357.4489197751873,2005.4489197751873
57,58.0,881.4382539956324,1530.4382539956323,2356.4382539956323,1989.438253995632
58,59.0,883.8741903008353,1518.8741903008354,2355.874190300835,1987.8741903008352
59,60.0,870.4099976139998,1534.4099976139998,2355.4099976139996,1995.4099976139996
60,61.0,884.4119768069797,1533.4119768069797,2355.4119768069795,1986.4119768069797
61,62.0,877.8479684533694,1519.8479684533693,2353.8479684533695,1984.8479684533695
62,63.0,868.3984022268336,1529.3984022268335,2355.3984022268332,1984.3984022268332
63,64.0,881.3933810239668,1527.3933810239666,2353.393381023967,1984.3933810239669
64,65.0,877.393311571452,1508.3933115714522,2353.393311571452,1978.3933115714524
65,66.0,872.8399916389972,1511.8399916389972,2352.839991638997,1984.839991638997
66,67.0,871.820900013699,1510.820900013699,2353.820900013699,1975.820900013699
67,68.0,872.3692698324924,1519.3692698324924,2351.3692698324926,1983.3692698324924
68,69.0,868.3761401863604,1514.3761401863605,2351.3761401863603,1976.3761401863603
69,70.0,865.7177317280411,1524.7177317280411,2350.717731728041,1984.7177317280414
70,71.0,869.2894593282064,1524.2894593282065,2348.2894593282062,1976.2894593282065
71,72.0,869.3439627151153,1516.3439627151151,2351.3439627151156,1972.3439627151154
72,73.0,876.346976508721,1505.3469765087211,2349.3469765087207,1971.346976508721
73,74.0,868.709944781562,1515.709944781562,2342.709944781562,1968.709944781562
74,75.0,868.3655234060329,1514.365523406033,2347.365523406033,1966.365523406033
75,76.0,875.6905739324951,1521.6905739324952,2345.690573932495,1969.6905739324952
76,77.0,867.9430041850451,1502.943004185045,2351.943004185045,1969.943004185045
77,78.0,870.2330056232367,1511.2330056232367,2346.2330056232367,1966.2330056232367
78,79.0,858.3089054279923,1514.3089054279924,2338.3089054279926,1970.3089054279926
79,80.0,871.2592948459877,1507.2592948459878,2341.2592948459874,1966.2592948459876
80,81.0,872.3187258142771,1506.318725814277,2338.318725814277,1961.3187258142773
81,82.0,865.2973017282442,1501.297301728244,2342.297301728244,1964.2973017282438
82,83.0,880.2350506576201,1491.2350506576201,2341.2350506576204,1960.2350506576204
83,84.0,878.2856749508328,1506.2856749508328,2341.285674950833,1956.2856749508328
84,85.0,863.202935526869,1501.202935526869,2339.202935526869,1959.202935526869
85,86.0,873.2709638389078,1502.2709638389078,2334.270963838908,1960.2709638389078
86,87.0,866.298227286784,1488.2982272867841,2317.2982272867844,1952.2982272867844
87,88.0,864.3313051659478,1505.3313051659477,2337.331305165948,1956.3313051659477
88,89.0,860.2719608163791,1498.271960816379,2339.2719608163793,1946.271960816379
89,90.0,865.2621971903485,1486.2621971903486,2333.2621971903486,1945.2621971903488
90,91.0,862.2583073824734,1494.2583073824735,2328.2583073824735,1949.2583073824735
91,92.0,861.2612216490343,1506.2612216490343,2332.2612216490343,1945.2612216490343
92,93.0,865.2884598337807,1485.2884598337807,2332.2884598337805,1945.2884598337805
93,94.0,866.1584997047255,1471.1584997047255,2326.1584997047253,1938.1584997047255
94,95.0,857.1756739362926,1479.1756739362927,2326.1756739362922,1951.1756739362925
95,96.0,849.2710468490938,1486.2710468490936,2322.2710468490936,1935.2710468490934
96,97.0,852.1776116762286,1487.1776116762287,2318.1776116762285,1934.1776116762285
97,98.0,853.2749661888292,1489.2749661888292,2321.2749661888292,1938.2749661888292
98,99.0,857.1775642126463,1492.1775642126463,2321.177564212646,1930.177564212646
99,100.0,845.5766282023114,1468.5766282023114,2319.5766282023114,1929.5766282023117
100,101.0,850.1785769407826,1468.1785769407825,2314.178576940783,1924.1785769407827
101,102.0,848.5892480181207,1489.5892480181208,2319.5892480181205,1926.5892480181208
102,103.0,853.2622514386665,1471.2622514386665,2313.262251438666,1923.2622514386665
103,104.0,841.5834353443739,1475.5834353443738,2307.583435344374,1923.5834353443738
104,105.0,850.5678392455379,1469.567839245538,2305.567839245538,1920.5678392455382
105,106.0,834.6710618849013,1472.6710618849013,2309.671061884901,1921.6710618849013
106,107.0,836.581535114339,1468.581535114339,2305.5815351143387,1916.5815351143387
107,108.0,838.5873430907523,1455.5873430907523,2293.5873430907523,1906.587343090752
108,109.0,842.5677966976588,1463.5677966976587,2302.5677966976587,1916.5677966976584
109,110.0,841.6904423596867,1464.6904423596868,2288.6904423596866,1909.6904423596866
110,111.0,834.6622263360596,1467.6622263360596,2298.6622263360596,1907.6622263360596
111,112.0,841.6710170437283,1461.6710170437284,2288.671017043728,1905.6710170437284
112,113.0,832.1031707220459,1448.103170722046,2288.103170722046,1906.103170722046
113,114.0,824.6457011759443,1448.6457011759442,2245.6457011759444,1904.6457011759444
114,115.0,833.5571410915118,1455.5571410915118,2288.5571410915118,1900.5571410915115
115,116.0,821.6496340773521,1450.6496340773522,2279.6496340773524,1900.6496340773524
116,117.0,833.138192247111,1453.138192247111,2281.138192247111,1893.138192247111
117,118.0,827.1323382263183,1455.1323382263183,2272.1323382263186,1887.1323382263183
118,119.0,828.1217031804741,1453.1217031804742,2272.121703180474,1886.1217031804742
119,120.0,820.1109406087918,1436.1109406087917,2280.1109406087917,1887.1109406087917
120,121.0,810.1528445204672,1445.1528445204672,2260.152844520467,1878.1528445204672
121,122.0,815.1089879922147,1438.1089879922147,2264.1089879922147,1874.1089879922147
122,123.0,810.0632929224989,1434.063292922499,2267.063292922499,1875.063292922499
123,124.0,809.1128879724799,1438.11288797248,2242.1128879724797,1875.11288797248
124,125.0,819.1031538777669,1431.103153877767,2252.103153877767,1872.103153877767
125,126.0,800.0963374421523,1433.0963374421522,2241.096337442152,1864.0963374421522
126,127.0,803.1244631252713,1427.1244631252712,2241.124463125271,1864.1244631252712
127,128.0,798.2139335673693,1422.2139335673692,2219.213933567369,1860.2139335673692
128,129.0,799.1819421353489,1436.181942135349,2235.181942135349,1855.181942135349
129,130.0,792.1293430270047,1411.1293430270048,2222.129343027005,1852.1293430270048
130,131.0,781.6538828357611,1407.6538828357611,2223.653882835761,1851.6538828357611
131,132.0,782.6490221851265,1425.6490221851263,2218.6490221851263,1850.6490221851263
132,133.0,776.7706972243245,1419.7706972243245,2215.7706972243245,1844.7706972243245
133,134.0,777.6733393241374,1414.6733393241373,2202.6733393241375,1833.6733393241373
134,135.0,772.6539257122124,1405.6539257122124,2160.6539257122126,1824.6539257122124
135,136.0,767.6851317960612,1405.6851317960611,2191.6851317960613,1830.6851317960611
136,137.0,774.6938401482477,1412.6938401482475,2197.6938401482475,1823.6938401482475
137,138.0,757.636451257053,1407.6364512570528,2183.636451257053,1824.6364512570528
138,139.0,756.260248326077,1386.2602483260769,2190.260248326077,1817.2602483260769
139,140.0,758.6860425922987,1385.6860425922987,2168.6860425922987,1810.6860425922987
140,141.0,751.280636608548,1390.2806366085483,2170.2806366085483,1802.2806366085485
141,142.0,747.7269101523844,1388.7269101523843,2157.7269101523843,1796.7269101523843
142,143.0,748.2544841055634,1385.254484105563,2156.254484105563,1794.254484105563
143,144.0,743.2767393629968,1389.2767393629972,2147.2767393629974,1791.2767393629972
144,145.0,731.2997936426459,1374.299793642646,2135.299793642646,1792.299793642646
145,146.0,718.170361296794,1370.1703612967942,2136.1703612967945,1772.1703612967942
146,147.0,726.3075029382325,1367.3075029382323,2128.3075029382326,1775.3075029382323
147,148.0,722.3075590446641,1364.3075590446642,2114.3075590446642,1772.3075590446642
148,149.0,713.2870396279568,1364.2870396279568,2109.287039627957,1771.2870396279568
149,150.0,,1377.2813089718968,2114.2813089718966,1756.2813089718968
150,151.0,699.3747829751926,1355.3747829751926,2086.3747829751924,1752.3747829751926
151,152.0,,1363.2978825860603,2082.2978825860605,1751.2978825860603
152,153.0,,1341.4000871368414,2069.4000871368416,1743.4000871368414
153,154.0,,1345.084328445299,2066.084328445299,1728.084328445299
