,cycles,A_peak(mAh),B_peak(mAh),C_peak(mAh),BC_valley
0,1.0,1022.0009727041286,1676.0009727041286,2555.0009727041283,2158.0009727041283
1,2.0,1054.0009722664388,1672.0009722664388,2559.000972266439,2156.000972266439
2,3.0,1079.0009721570502,1679.0009721570502,2558.0009721570505,2156.0009721570505
3,4.0,,1674.2955335983615,2553.2955335983615,2206.2955335983615
4,5.0,1029.0009722664388,1655.0009722664388,2532.000972266439,2147.000972266439
5,6.0,1040.000972047594,1654.000972047594,2527.0009720475937,2137.0009720475937
6,7.0,1027.000972047594,1645.000972047594,2525.0009720475937,2138.0009720475937
7,8.0,1036.000972594672,1643.000972594672,2520.000972594672,2129.000972594672
8,9.0,1034.0009724852837,1646.0009724852837,2516.000972485284,2122.000972485284
9,10.0,1028.000972047594,1644.000972047594,2515.0009720475937,2123.0009720475937
10,11.0,1037.0009717193605,1635.0009717193605,2510.00097171936,2120.00097171936
11,12.0,1036.0009719381376,1660.0009719381376,2509.0009719381374,2117.0009719381374
12,13.0,1036.000972047594,1632.000972047594,2506.0009720475937,2117.0009720475937
13,14.0,1038.000972047594,1636.000972047594,2504.0009720475937,2105.0009720475937
14,15.0,1033.000972047594,1636.000972047594,2500.0009720475937,2104.0009720475937
15,16.0,1028.0009722664388,1611.0009722664388,2498.000972266439,2100.000972266439
16,17.0,1035.0009721570502,1618.0009721570502,2492.0009721570505,2096.0009721570505
17,18.0,1030.000972047594,1625.000972047594,2491.0009720475937,2088.0009720475937
18,19.0,1031.0009719381376,1610.0009719381376,2485.0009719381374,2090.0009719381374
19,20.0,1015.0009718287489,1609.000971828749,2481.000971828749,2089.000971828749
20,21.0,1023.0009728135173,1624.0009728135174,2477.0009728135174,2076.0009728135174
21,22.0,1013.000971609904,1617.000971609904,2473.000971609904,2072.000971609904
22,23.0,1010.0009719381375,1617.0009719381376,2471.0009719381374,2071.0009719381374
23,24.0,1001.0009719381375,1608.0009719381376,2464.0009719381374,2059.0009719381374
24,25.0,1011.0009722664388,1596.0009722664388,2460.000972266439,2061.000972266439
25,26.0,1026.0294697418892,1619.0294697418892,2487.029469741889,2080.029469741889
26,27.0,996.0009717193603,1607.0009717193605,2451.00097171936,2045.0009717193605
27,28.0,986.0009720475939,1581.000972047594,2443.0009720475937,2035.000972047594
28,29.0,990.0009719381375,1577.0009719381376,2438.0009719381374,2036.0009719381376
29,30.0,977.0009718287489,1564.000971828749,2434.000971828749,2036.000971828749
30,31.0,974.0009717193603,1577.0009717193605,2430.00097171936,2027.0009717193605
31,32.0,971.0009711722141,1591.0009711722141,2424.000971172214,2015.0009711722141
32,33.0,975.0009721570502,1566.0009721570502,2422.0009721570505,2021.0009721570502
33,34.0,968.0009717193603,1562.0009717193605,2420.00097171936,2008.0009717193605
