,cycles,A_peak(mAh),B_peak(mAh),C_peak(mAh),BC_valley
0,1.0,1145.1816479511854,1708.1816479511854,2610.1816479511854,2207.1816479511854
1,2.0,1163.1501416294352,1692.1501416294352,2603.1501416294354,2194.1501416294354
2,3.0,1181.0009713981117,1695.0009713981117,2598.0009713981117,2194.0009713981117
3,4.0,1207.1117898929172,1711.1117898929172,2596.1117898929174,2184.1117898929174
4,5.0,1198.3499925162082,1699.3499925162082,2592.349992516208,2186.349992516208
5,6.0,1207.10693662245,1696.10693662245,2585.1069366224497,2175.1069366224497
6,7.0,1201.1049983131238,1688.1049983131238,2581.104998313124,2175.104998313124
7,8.0,1200.0009717263454,1690.0009717263454,2575.000971726345,2169.000971726345
8,9.0,1212.1011184103054,1696.1011184103054,2572.1011184103054,2162.1011184103054
9,10.0,1201.000971616957,1682.000971616957,2566.000971616957,2162.000971616957
10,11.0,1213.0009721640354,1672.0009721640354,2564.0009721640354,2162.0009721640354
11,12.0,1192.0009720546466,1673.0009720546466,2560.0009720546464,2151.0009720546464
12,13.0,1199.000971616957,1669.000971616957,2556.000971616957,2146.000971616957
13,14.0,1193.0009719451903,1673.0009719451903,2552.00097194519,2146.00097194519
14,15.0,1179.0009718358017,1672.0009718358017,2547.0009718358015,2139.0009718358015
15,16.0,1187.096247194892,1660.096247194892,2544.096247194892,2133.096247194892
16,17.0,1178.0009715075005,1671.0009715075005,2539.0009715075007,2130.0009715075007
17,18.0,1173.0009718358017,1658.0009718358017,2534.0009718358015,2123.0009718358015
18,19.0,1181.0874860109454,1664.0874860109454,2528.087486010945,2117.087486010945
19,20.0,1162.000971179267,1655.000971179267,2523.0009711792673,2113.0009711792673
20,21.0,1159.0952716389975,1658.0952716389975,2519.0952716389975,2106.0952716389975
21,22.0,1154.0767947228323,1652.0767947228323,2511.076794722832,2100.076794722832
22,23.0,1146.0865220532903,1637.0865220532903,2504.08652205329,2089.08652205329
23,24.0,1135.0836006370714,1631.0836006370714,2499.0836006370714,2082.0836006370714
24,25.0,1139.0680395566135,1641.0680395566135,2494.0680395566137,2074.0680395566137
25,26.0,1130.0855346798364,1637.0855346798364,2487.085534679836,2073.085534679836
26,27.0,1118.07582004225,1614.07582004225,2482.0758200422497,2062.0758200422497
27,28.0,1109.071928213162,1615.071928213162,2478.0719282131618,2062.0719282131618
28,29.0,1110.0009718358017,1613.0009718358017,2471.0009718358015,2050.0009718358015
29,30.0,1093.0009719451903,1616.0009719451903,2462.00097194519,2049.00097194519
30,31.0,1095.0009712887233,1607.0009712887233,2459.0009712887236,2038.0009712887233
31,32.0,1084.000971616957,1603.000971616957,2455.000971616957,2034.000971616957
32,33.0,1079.0009715075005,1584.0009715075005,2447.0009715075007,2036.0009715075005
33,34.0,1077.0009718358017,1599.0009718358017,2443.0009718358015,2026.0009718358017
34,35.0,1084.0009715075005,1600.0009715075005,2438.0009715075007,2022.0009715075005
35,36.0,1061.000971616957,1593.000971616957,2432.000971616957,2012.000971616957
36,37.0,1068.0009718358017,1591.0009718358017,2428.0009718358015,2008.0009718358017
37,38.0,1037.0009715075005,1598.0009715075005,2422.0009715075007,2005.0009715075005
38,39.0,1045.0009715075005,1570.0009715075005,2418.0009715075007,1995.0009715075005
39,40.0,1054.000971179267,1576.000971179267,2413.0009711792673,1994.000971179267
40,41.0,1047.0009715075005,1585.0009715075005,2406.0009715075007,1990.0009715075005
41,42.0,1038.0009718358017,1573.0009718358017,2404.0009718358015,1978.0009718358017
42,43.0,1026.0009715075005,1576.0009715075005,2399.0009715075007,1981.0009715075005
43,44.0,1031.0009717263454,1578.0009717263454,2393.000971726345,1982.0009717263454
44,45.0,1025.0009713981117,1567.0009713981117,2390.0009713981117,1976.0009713981117
45,46.0,1021.0009712887235,1574.0009712887233,2387.0009712887236,1966.0009712887233
46,47.0,1015.0009715075006,1548.0009715075005,2383.0009715075007,1969.0009715075005
47,48.0,1013.000971179267,1559.000971179267,2377.0009711792673,1963.000971179267
48,49.0,1009.0009716169569,1530.000971616957,2374.000971616957,1959.000971616957
49,50.0,998.0009713981119,1541.0009713981117,2372.0009713981117,1952.0009713981117
50,51.0,1008.0009718358018,1529.0009718358017,2368.0009718358015,1949.0009718358017
51,52.0,999.0009710698107,1588.0009710698107,2363.0009710698105,1944.0009710698107
52,53.0,999.000971179267,1563.000971179267,2360.0009711792673,1947.000971179267
53,54.0,1004.0009715075006,1549.0009715075005,2357.0009715075007,1939.0009715075005
54,55.0,996.000971179267,1545.000971179267,2352.0009711792673,1938.000971179267
55,56.0,985.0009710698107,1545.0009710698107,2347.0009710698105,1936.0009710698107
