,cycles,A_peak(mAh),B_peak(mAh),C_peak(mAh),BC_valley
0,1.0,832.4540581892226,1661.4540581892225,2533.4540581892225,2230.4540581892225
1,2.0,851.0009717272271,1653.0009717272271,2530.000971727227,2200.000971727227
2,3.0,,873.0009716177707,1656.0009716177708,2180.0009716177706
3,4.0,882.0009722742377,1644.0009722742377,2527.000972274238,2133.000972274238
4,5.0,887.0009722742377,1640.0009722742377,2523.000972274238,2128.000972274238
5,6.0,886.0009715083144,1643.0009715083143,2520.0009715083143,2109.0009715083143
6,7.0,899.0009717272271,1645.0009717272271,2516.000971727227,2103.000971727227
7,8.0,903.0009721647814,1631.0009721647814,2516.000972164781,2101.000972164781
8,9.0,913.0009717272271,1636.0009717272271,2513.000971727227,2096.000971727227
9,10.0,910.0009717272271,1635.0009717272271,2509.000971727227,2093.000971727227
10,11.0,919.0009713989936,1637.0009713989937,2509.0009713989934,2088.0009713989934
11,12.0,,911.0009716177707,1626.0009716177708,2080.0009716177706
12,13.0,909.0009716177707,1636.0009716177708,2505.0009716177706,2074.0009716177706
13,14.0,,913.1983638536242,1639.1983638536242,2076.198363853624
14,15.0,912.0330526190863,1627.0330526190864,2495.0330526190864,2071.0330526190864
15,16.0,905.1944823056369,1616.194482305637,2492.194482305637,2057.194482305637
16,17.0,904.0009717272271,1615.0009717272271,2490.000971727227,2063.000971727227
17,18.0,911.0408314693875,1622.0408314693875,2486.0408314693873,2049.0408314693873
18,19.0,907.0009717272271,1602.0009717272271,2481.000971727227,2052.000971727227
19,20.0,913.0408383617486,1617.0408383617487,2479.0408383617487,2043.0408383617487
20,21.0,907.0466711320665,1598.0466711320664,2478.0466711320664,2039.0466711320664
21,22.0,899.037921211141,1595.0379212111409,2473.037921211141,2036.0379212111409
22,23.0,903.0009721647814,1602.0009721647814,2469.000972164781,2032.0009721647814
23,24.0,899.0009720554606,1578.0009720554606,2464.000972055461,2029.0009720554606
24,25.0,891.1672610343425,1589.1672610343423,2466.1672610343426,2026.1672610343423
25,26.0,887.027224334649,1580.027224334649,2459.027224334649,2023.027224334649
26,27.0,889.0009720554606,1594.0009720554606,2454.000972055461,2019.0009720554606
27,28.0,889.0009715083144,1596.0009715083143,2455.0009715083143,2008.0009715083143
28,29.0,884.0009721647814,1574.0009721647814,2449.000972164781,2005.0009721647814
29,30.0,887.0009721647814,1595.0009721647814,2439.000972164781,2008.0009721647814
30,31.0,881.0009722742377,1582.0009722742377,2443.000972274238,1999.0009722742377
31,32.0,882.0009722742377,1571.0009722742377,2439.000972274238,2002.0009722742377
32,33.0,882.0009719460043,1573.0009719460043,2451.000971946004,1996.0009719460043
33,34.0,872.0009715083144,1568.0009715083143,2449.0009715083143,1992.0009715083143
34,35.0,878.0009722742377,1586.0009722742377,2439.000972274238,1982.0009722742377
35,36.0,880.0281952961561,1575.0281952961561,2463.0281952961564,1982.0281952961561
36,37.0,873.0009715083144,1560.0009715083143,2408.0009715083143,1981.0009715083143
37,38.0,870.0009717272271,1554.0009717272271,2421.000971727227,1979.0009717272271
38,39.0,882.0009717272271,1541.0009717272271,2416.000971727227,1975.0009717272271
39,40.0,870.0009720554606,1536.0009720554606,2404.000972055461,1973.0009720554606
40,41.0,,869.0009719460043,1547.0009719460043,1964.0009719460043
41,42.0,870.0009717272271,1547.0009717272271,2395.000971727227,1960.0009717272271
42,43.0,864.0009719460043,1552.0009719460043,2388.000971946004,1959.0009719460043
43,44.0,,,2412.000971946004,1962.0009719460043
44,45.0,868.0009718365478,1546.000971836548,2265.0009718365477,1953.000971836548
45,46.0,870.0009712895372,1534.0009712895371,2275.000971289537,1960.0009712895371
46,47.0,862.0009717272271,1540.0009717272271,2270.000971727227,1946.0009717272271
47,48.0,862.0009722742377,1530.0009722742377,2263.000972274238,1941.0009722742377
48,49.0,861.0009719460043,1545.0009719460043,2259.000971946004,1945.0009719460043
49,50.0,856.0009712895372,1551.0009712895371,2258.000971289537,1946.0009712895371
50,51.0,857.0009719460043,1527.0009719460043,2257.000971946004,1936.0009719460043
51,52.0,854.0009721647814,1536.0009721647814,2262.000972164781,1939.0009721647814
52,53.0,848.0009717272271,1527.0009717272271,2255.000971727227,1939.0009717272271
53,54.0,849.0009719460043,1534.0009719460043,2252.000971946004,1933.0009719460043
54,55.0,852.0009716177707,1525.0009716177708,2254.0009716177706,1931.0009716177708
55,56.0,850.0009713989936,1526.0009713989937,2253.0009713989934,1938.0009713989937
56,57.0,845.0009718365478,1505.000971836548,2252.0009718365477,1933.000971836548
57,58.0,842.0009720554606,1512.0009720554606,2252.000972055461,1925.0009720554606
58,59.0,844.0009718365478,1517.000971836548,2249.0009718365477,1926.000971836548
59,60.0,844.0009715083144,1508.0009715083143,2249.0009715083143,1917.0009715083143
60,61.0,832.0009710706922,1498.0009710706922,2244.0009710706922,1921.0009710706922
61,62.0,849.0009703049045,1506.0009703049045,2246.0009703049045,1913.0009703049045
62,63.0,844.000970633138,1507.000970633138,2246.000970633138,1912.000970633138
63,64.0,837.0009709613037,1499.0009709613037,2244.0009709613037,1916.0009709613037
64,65.0,833.0009709613037,1512.0009709613037,2243.0009709613037,1910.0009709613037
65,66.0,843.0009711801487,1499.0009711801486,2245.0009711801486,1902.0009711801486
66,67.0,839.0009707424588,1509.0009707424588,2244.000970742459,1902.0009707424588
67,68.0,842.0009705236816,1500.0009705236816,2244.0009705236816,1900.0009705236816
68,69.0,845.0009701954482,1493.0009701954482,2242.000970195448,1907.0009701954482
69,70.0,839.0009707424588,1506.0009707424588,2242.000970742459,1890.0009707424588
70,71.0,834.0009708519151,1490.000970851915,2237.000970851915,1896.000970851915
71,72.0,839.0009700859918,1498.0009700859919,2239.000970085992,1894.0009700859919
72,73.0,837.0009697578259,1466.000969757826,2239.0009697578257,1888.000969757826
73,74.0,837.0009699766711,1476.000969976671,2237.000969976671,1886.000969976671
74,75.0,836.0009701954482,1473.0009701954482,2236.000970195448,1883.0009701954482
75,76.0,836.0009715083144,1471.0009715083143,2235.0009715083143,1886.0009715083143
76,77.0,840.0009717272271,1482.0009717272271,2236.000971727227,1885.0009717272271
77,78.0,824.0009717272271,1482.0009717272271,2233.000971727227,1885.0009717272271
78,79.0,828.0009712895372,1475.0009712895371,2230.000971289537,1882.0009712895371
79,80.0,828.0009711801487,1472.0009711801486,2229.0009711801486,1881.0009711801486
80,81.0,824.0009715083144,1470.0009715083143,2231.0009715083143,1878.0009715083143
81,82.0,819.0009720554606,1466.0009720554606,2228.000972055461,1875.0009720554606
82,83.0,823.0009715083144,1466.0009715083143,2226.0009715083143,1873.0009715083143
83,84.0,817.0009717272271,1467.0009717272271,2223.000971727227,1870.0009717272271
84,85.0,814.0009711801487,1468.0009711801486,2226.0009711801486,1871.0009711801486
85,86.0,,823.0009716177707,1467.0009716177708,1872.0009716177708
86,87.0,816.0009718365478,1471.000971836548,2225.0009718365477,1868.000971836548
87,88.0,826.0009717272271,1463.0009717272271,2222.000971727227,1868.0009717272271
