,cycles,A_peak(mAh),B_peak(mAh),C_peak(mAh),BC_valley
0,1.0,1139.180051594713,1719.180051594713,2612.180051594713,2201.180051594713
1,2.0,1145.6369137051054,1708.6369137051056,2603.6369137051056,2198.6369137051056
2,3.0,1165.1025574062091,1694.102557406209,2599.1025574062087,2195.1025574062087
3,4.0,1170.3302741160073,1696.3302741160073,2593.330274116007,2181.330274116007
4,5.0,1170.3419405198838,1693.3419405198838,2590.341940519884,2182.341940519884
5,6.0,1175.650879270223,1687.650879270223,2585.650879270223,2180.650879270223
6,7.0,1179.3156953243677,1691.3156953243677,2580.3156953243674,2178.3156953243674
7,8.0,1177.3215385946994,1681.3215385946994,2576.3215385946996,2169.3215385946996
8,9.0,1183.0922744545492,1675.0922744545492,2573.092274454549,2164.092274454549
9,10.0,1175.0845038918728,1674.0845038918728,2568.084503891873,2154.084503891873
10,11.0,1179.312807012804,1675.312807012804,2564.3128070128037,2152.3128070128037
11,12.0,1176.0009708688012,1665.0009708688012,2559.0009708688012,2144.0009708688012
12,13.0,1180.085481108263,1670.085481108263,2558.0854811082627,2149.0854811082627
13,14.0,1172.087425253567,1675.087425253567,2551.0874252535673,2137.0874252535673
14,15.0,1145.3157314389377,1683.3157314389377,2549.3157314389377,2144.3157314389377
15,16.0,1168.000970978258,1660.000970978258,2542.000970978258,2132.000970978258
16,17.0,1170.0854795757377,1669.0854795757377,2537.0854795757377,2125.0854795757377
17,18.0,1159.2895125093587,1651.2895125093587,2535.2895125093587,2117.2895125093587
18,19.0,1171.2797858728027,1648.2797858728027,2530.2797858728027,2118.2797858728027
19,20.0,1149.263268954671,1648.263268954671,2525.263268954671,2110.263268954671
20,21.0,1151.2729940590414,1636.2729940590414,2520.272994059041,2104.272994059041
21,22.0,1147.2836929867212,1642.2836929867212,2515.2836929867212,2099.2836929867212
22,23.0,1141.2943514223225,1643.2943514223225,2510.2943514223225,2098.2943514223225
23,24.0,1132.2613249188908,1640.2613249188908,2505.2613249188908,2095.2613249188908
24,25.0,1126.25939270223,1631.25939270223,2500.25939270223,2085.25939270223
25,26.0,1128.0689690054658,1623.0689690054658,2496.0689690054655,2085.0689690054655
26,27.0,1127.2788150035942,1630.2788150035942,2490.2788150035944,2077.2788150035944
27,28.0,1124.0631425887723,1617.0631425887723,2484.0631425887723,2072.0631425887723
28,29.0,1109.2593964234077,1607.2593964234077,2480.2593964234075,2066.2593964234075
29,30.0,1097.2778595654295,1612.2778595654295,2475.277859565429,2062.277859565429
30,31.0,1104.2574590633817,1613.2574590633817,2469.2574590633817,2052.2574590633817
31,32.0,1088.2564667445201,1612.2564667445201,2467.25646674452,2051.25646674452
32,33.0,1079.0553644754368,1599.0553644754368,2458.055364475437,2046.0553644754368
33,34.0,1075.0699357154676,1599.0699357154676,2457.0699357154676,2040.0699357154676
34,35.0,1073.0670285812716,1598.0670285812716,2451.0670285812716,2027.0670285812716
35,36.0,1070.2729896816677,1600.2729896816677,2445.2729896816677,2029.2729896816677
36,37.0,1067.055368415188,1597.055368415188,2441.055368415188,2025.055368415188
37,38.0,1057.2700776220704,1592.2700776220704,2439.2700776220704,2019.2700776220704
38,39.0,1044.5556998698594,1573.5556998698594,2433.5556998698594,2011.5556998698594
39,40.0,1051.5634637561714,1575.5634637561714,2427.563463756171,2015.5634637561714
40,41.0,1042.5262789800347,1560.5262789800347,2423.526278980035,2010.5262789800347
41,42.0,1042.9929461923555,1575.9929461923555,2420.9929461923552,2007.9929461923555
42,43.0,1032.5049102344428,1566.5049102344428,2416.504910234443,1998.5049102344428
43,44.0,1032.1383549060736,1559.1383549060736,2411.138354906074,1998.1383549060736
44,45.0,1032.202511481798,1565.202511481798,2406.202511481798,1995.202511481798
45,46.0,1025.1831664452448,1572.1831664452448,2404.1831664452448,1992.1831664452448
46,47.0,1026.854571308119,1560.854571308119,2399.854571308119,1988.854571308119
47,48.0,1021.7249549211969,1564.7249549211967,2395.724954921197,1984.7249549211967
48,49.0,1019.6201077612304,1557.6201077612304,2390.6201077612304,1981.6201077612304
49,50.0,1008.9002327853733,1549.9002327853732,2389.900232785373,1972.9002327853732
50,51.0,1009.7923558098009,1552.792355809801,2382.792355809801,1974.792355809801
51,52.0,1014.1444169449192,1553.1444169449192,2385.144416944919,1970.1444169449192
52,53.0,1000.4574648312039,1541.4574648312039,2379.457464831204,1971.4574648312039
53,54.0,1003.5304964600965,1542.5304964600966,2376.5304964600964,1964.5304964600966
54,55.0,990.9444141333008,1548.9444141333008,2371.9444141333006,1957.9444141333008
55,56.0,1001.4877342367892,1520.487734236789,2372.487734236789,1961.487734236789
56,57.0,1007.5071570863851,1545.5071570863852,2368.507157086385,1957.5071570863852
57,58.0,1002.2059546431478,1531.2059546431478,2368.205954643148,1959.2059546431478
58,59.0,997.2253947828503,1531.2253947828503,2366.22539478285,1948.2253947828503
59,60.0,990.5294527045356,1533.5294527045355,2361.5294527045357,1947.5294527045355
60,61.0,995.4468367068142,1530.4468367068143,2357.4468367068143,1945.4468367068143
61,62.0,990.1641589114719,1519.164158911472,2355.164158911472,1942.164158911472
62,63.0,988.4692128729927,1515.4692128729926,2354.4692128729926,1944.4692128729926
63,64.0,990.4391013839382,1527.4391013839384,2350.439101383938,1935.4391013839384
64,65.0,985.1573732265896,1515.1573732265897,2349.1573732265897,1936.1573732265897
65,66.0,983.0009709782579,1518.000970978258,2344.000970978258,1935.000970978258
66,67.0,982.0281657020398,1519.0281657020398,2342.0281657020396,1935.0281657020398
67,68.0,986.1515346617296,1534.1515346617296,2339.15153466173,1927.1515346617296
68,69.0,978.023307199368,1527.023307199368,2337.023307199368,1921.023307199368
69,70.0,972.1593096015761,1508.159309601576,2335.159309601576,1924.159309601576
70,71.0,975.0271969125705,1521.0271969125706,2335.0271969125706,1929.0271969125706
71,72.0,966.1836022247993,1527.1836022247992,2333.1836022247994,1924.1836022247992
72,73.0,967.0009707594808,1508.0009707594809,2329.000970759481,1920.0009707594809
73,74.0,969.0009708688015,1504.0009708688012,2328.0009708688012,1916.0009708688012
74,75.0,967.000970540568,1485.000970540568,2326.0009705405682,1920.000970540568
75,76.0,964.0203963439263,1494.0203963439262,2324.020396343926,1920.0203963439262
76,77.0,968.0009708688015,1512.0009708688012,2323.0009708688012,1914.0009708688012
77,78.0,965.0009708688015,1494.0009708688012,2321.0009708688012,1911.0009708688012
78,79.0,962.0009709782579,1482.000970978258,2320.000970978258,1913.000970978258
79,80.0,967.0009707594808,1479.0009707594809,2317.000970759481,1914.0009707594809
80,81.0,963.0009713065592,1482.0009713065592,2315.000971306559,1904.0009713065592
81,82.0,958.0009708688015,1484.0009708688012,2314.0009708688012,1907.0009708688012
82,83.0,953.0009709782579,1477.000970978258,2312.000970978258,1908.000970978258
83,84.0,965.0009710877143,1482.0009710877143,2312.0009710877143,1903.0009710877143
84,85.0,966.0009708688015,1482.0009708688012,2308.0009708688012,1906.0009708688012
85,86.0,958.0009709782579,1489.000970978258,2306.000970978258,1905.000970978258
86,87.0,958.0009709782579,1500.000970978258,2305.000970978258,1899.000970978258
87,88.0,960.0009703217231,1489.0009703217231,2302.000970321723,1899.0009703217231
88,89.0,955.0009703217231,1488.0009703217231,2300.000970321723,1894.0009703217231
89,90.0,953.0009708688015,1477.0009708688012,2297.0009708688012,1895.0009708688012
90,91.0,956.0009709782579,1467.000970978258,2295.000970978258,1895.000970978258
91,92.0,958.0009710877143,1473.0009710877143,2294.0009710877143,1894.0009710877143
92,93.0,952.0009709782579,1467.000970978258,2291.000970978258,1888.000970978258
93,94.0,952.0009706500244,1463.0009706500243,2287.0009706500246,1882.0009706500243
94,95.0,950.0009707594808,1473.0009707594809,2285.000970759481,1884.0009707594809
95,96.0,938.0009709782579,1481.000970978258,2284.000970978258,1878.000970978258
96,97.0,952.0009708688015,1458.0009708688012,2280.0009708688012,1879.0009708688012
97,98.0,947.0009708688015,1466.0009708688012,2278.0009708688012,1877.0009708688012
98,99.0,943.0009706500244,1459.0009706500243,2277.0009706500246,1872.0009706500243
99,100.0,941.0009702122666,1464.0009702122666,2275.000970212266,1869.0009702122666
100,101.0,945.000970540568,1457.000970540568,2273.0009705405682,1872.000970540568
101,102.0,944.0009710877143,1455.0009710877143,2269.0009710877143,1868.0009710877143
102,103.0,938.0009706500244,1460.0009706500243,2269.0009706500246,1869.0009706500243
103,104.0,936.0009708688015,1454.0009708688012,2265.0009708688012,1867.0009708688012
104,105.0,942.000970540568,1442.000970540568,2262.0009705405682,1865.000970540568
105,106.0,936.0009708688015,1441.0009708688012,2263.0009708688012,1858.0009708688012
106,107.0,929.0009707594808,1442.0009707594809,2259.000970759481,1860.0009707594809
107,108.0,950.0009707594808,1434.0009707594809,2260.000970759481,1857.0009707594809
108,109.0,948.0009703217231,1445.0009703217231,2262.000970321723,1862.0009703217231
