,cycles,A_peak(mAh),B_peak(mAh),C_peak(mAh),BC_valley
0,1.0,,1665.0009704941135,2525.0009704941135,2141.0009704941135
1,2.0,870.0009711503769,1672.000971150377,2525.0009711503767,2124.0009711503767
2,3.0,,1675.0009704941135,2523.0009704941135,2112.0009704941135
3,4.0,867.0009708222113,1669.0009708222115,2523.0009708222115,2097.0009708222115
4,5.0,898.0009708222113,1649.0009708222115,2516.0009708222115,2098.0009708222115
5,6.0,917.0009701659478,1640.0009701659478,2516.000970165948,2101.000970165948
6,7.0,912.0009697284613,1648.000969728461,2512.000969728461,2094.000969728461
7,8.0,902.0009709316678,1665.0009709316678,2509.000970931668,2088.000970931668
8,9.0,904.0009704941135,1642.0009704941135,2500.0009704941135,2085.0009704941135
9,10.0,905.0009701659478,1636.0009701659478,2497.000970165948,2074.000970165948
10,11.0,907.0009702753363,1620.0009702753362,2490.000970275336,2068.000970275336
11,12.0,900.0009702753363,1639.0009702753362,2481.000970275336,2055.000970275336
12,13.0,900.0009701659478,1643.0009701659478,2477.000970165948,2052.000970165948
13,14.0,901.0009704941135,1608.0009704941135,2474.0009704941135,2048.0009704941135
14,15.0,877.0009711503769,1636.000971150377,2467.0009711503767,2037.000971150377
15,16.0,895.0009698378499,1608.0009698378499,2454.00096983785,2022.0009698378499
16,17.0,881.0009703847248,1596.0009703847247,2449.0009703847245,2028.0009703847247
17,18.0,879.0009699471707,1590.0009699471707,2440.0009699471707,2017.0009699471707
18,19.0,875.0009701659478,1591.0009701659478,2433.000970165948,1992.0009701659478
19,20.0,870.0009702753363,1590.0009702753362,2428.000970275336,2004.0009702753362
20,21.0,857.0009704941135,1606.0009704941135,2409.0009704941135,1991.0009704941135
21,22.0,851.0009708222113,1595.0009708222115,2410.0009708222115,1986.0009708222115
22,23.0,832.0009700565593,1583.0009700565593,2392.0009700565593,1964.0009700565593
23,24.0,839.0009700565593,1579.0009700565593,2394.0009700565593,1968.0009700565593
24,25.0,824.0009697284613,1562.000969728461,2390.000969728461,1949.000969728461
25,26.0,831.0009712596978,1544.0009712596977,2375.000971259698,1953.0009712596977
26,27.0,814.0009701659478,1551.0009701659478,2365.000970165948,1947.0009701659478
27,28.0,814.0009703847248,1547.0009703847247,2372.0009703847245,1942.0009703847247
28,29.0,796.0009711503769,1569.000971150377,2354.0009711503767,1930.000971150377
29,30.0,796.0009701659478,1541.0009701659478,2347.000970165948,1929.0009701659478
30,31.0,,1544.0009707128227,2346.0009707128224,1920.0009707128227
31,32.0,,1531.0009707128227,2336.0009707128224,1911.0009707128227
32,33.0,,1551.0009700565593,2337.0009700565593,1907.0009700565593
33,34.0,,1527.0009702753362,2323.000970275336,1899.0009702753362
34,35.0,,1529.0009715878634,2317.0009715878637,1896.0009715878634
35,36.0,,1495.000970603502,2309.000970603502,1898.000970603502
36,37.0,,1512.0009713691543,2198.0009713691543,1882.0009713691543
37,38.0,,1508.0009708222115,2181.0009708222115,1898.0009708222115
38,39.0,,1529.0009709316678,2174.000970931668,1884.0009709316678
39,40.0,,1512.0009708222115,2165.0009708222115,1883.0009708222115
40,41.0,,1492.0009712596977,2166.000971259698,1875.0009712596977
41,42.0,,1495.0009702753362,2159.000970275336,1876.0009702753362
42,43.0,,1502.000970603502,2152.000970603502,1852.000970603502
43,44.0,,1503.0009704941135,2148.0009704941135,1866.0009704941135
44,45.0,,1477.000969728461,2148.000969728461,1846.000969728461
45,46.0,,1487.0009703847247,2143.0009703847245,1857.0009703847247
46,47.0,,1494.000969619005,2137.000969619005,2234.000969619005
47,48.0,,1476.0009703847247,2136.0009703847245,1847.0009703847247
48,49.0,,1503.0009701659478,2132.000970165948,1849.0009701659478
49,50.0,,1462.0009703847247,2132.0009703847245,1845.0009703847247
50,51.0,,1462.0009703847247,2127.0009703847245,1840.0009703847247
51,52.0,,1467.0009703847247,2125.0009703847245,1825.0009703847247
52,53.0,,1472.0009702753362,2127.000970275336,1835.0009702753362
53,54.0,,1455.0009704941135,2122.0009704941135,1817.0009704941135
54,55.0,,1475.000969619005,2121.000969619005,1838.000969619005
55,56.0,,1464.0009703847247,2116.0009703847245,1823.0009703847247
56,57.0,,1449.0009704941135,2112.0009704941135,1822.0009704941135
57,58.0,,1484.0009699471707,2115.0009699471707,1812.0009699471707
58,59.0,,1471.0009702753362,2112.000970275336,1799.0009702753362
59,60.0,,1456.0009701659478,2110.000970165948,1815.0009701659478
60,61.0,,1440.0009702753362,2104.000970275336,1806.0009702753362
61,62.0,,1454.0009695096842,2109.000969509684,1797.0009695096842
62,63.0,,1456.0009694002956,2108.0009694002956,1813.0009694002956
63,64.0,,1450.000969290975,2105.000969290975,1797.000969290975
64,65.0,,1444.0009695096842,2104.000969509684,1792.0009695096842
