,cycles,A_peak(mAh),B_peak(mAh),C_peak(mAh),BC_valley
0,1.0,,1630.0009705854627,2516.0009705854627,2125.0009705854627
1,2.0,,1632.0009708041719,2517.0009708041716,2111.0009708041716
2,3.0,853.0009710229492,1642.0009710229492,2516.000971022949,2103.000971022949
3,4.0,872.000970804172,1638.0009708041719,2516.0009708041716,2094.0009708041716
4,5.0,889.0009709134928,1632.0009709134927,2515.0009709134924,2100.0009709134924
5,6.0,891.0009705854628,1647.0009705854627,2513.0009705854627,2093.0009705854627
6,7.0,908.0009705854628,1634.0009705854627,2513.0009705854627,2097.0009705854627
7,8.0,905.0009705854628,1643.0009705854627,2506.0009705854627,2097.0009705854627
8,9.0,912.0009709134928,1635.0009709134927,2504.0009709134924,2085.0009709134924
9,10.0,919.0009702572971,1620.000970257297,2500.000970257297,2074.000970257297
10,11.0,910.0009709134928,1641.0009709134927,2497.0009709134924,2079.0009709134924
11,12.0,915.000970804172,1649.0009708041719,2494.0009708041716,2073.0009708041716
12,13.0,912.0009709134928,1650.0009709134927,2489.0009709134924,2061.0009709134924
13,14.0,918.0009706947835,1620.0009706947835,2484.0009706947835,2063.0009706947835
14,15.0,920.0009694916449,1623.000969491645,2496.000969491645,2051.000969491645
15,16.0,915.0009706947835,1602.0009706947835,2477.0009706947835,2052.0009706947835
16,17.0,907.0009704760064,1630.0009704760064,2477.0009704760064,2044.0009704760064
17,18.0,902.0009704760064,1624.0009704760064,2468.0009704760064,2039.0009704760064
18,19.0,901.0009703666178,1615.0009703666178,2462.000970366618,2034.0009703666178
19,20.0,888.0009709134928,1617.0009709134927,2457.0009709134924,2025.0009709134927
20,21.0,892.0009713510469,1618.000971351047,2455.0009713510467,2017.000971351047
21,22.0,892.0009702572971,1603.000970257297,2448.000970257297,2026.000970257297
22,23.0,886.0009712416585,1585.0009712416586,2438.0009712416586,2015.0009712416586
23,24.0,881.0009709134928,1594.0009709134927,2430.0009709134924,2003.0009709134927
24,25.0,,875.0009703666178,1603.0009703666178,2000.0009703666178
25,26.0,875.0009701479086,1601.0009701479084,2430.0009701479084,1991.0009701479084
26,27.0,880.0009706947835,1587.0009706947835,2411.0009706947835,1990.0009706947835
27,28.0,870.000970804172,1606.0009708041719,2406.0009708041716,1986.0009708041719
28,29.0,866.0009709134928,1586.0009709134927,2408.0009709134924,1980.0009709134927
29,30.0,,862.0009703666178,1579.0009703666178,1978.0009703666178
30,31.0,866.0009701479086,1583.0009701479084,2390.0009701479084,1968.0009701479084
31,32.0,855.0009712416585,1582.0009712416586,2284.0009712416586,1961.0009712416586
32,33.0,864.0009711323378,1574.0009711323378,2284.000971132338,1962.0009711323378
33,34.0,852.0009709134928,1592.0009709134927,2272.0009709134924,1952.0009709134927
34,35.0,852.0009711323378,1554.0009711323378,2275.000971132338,1956.0009711323378
35,36.0,845.0009706947835,1565.0009706947835,2264.0009706947835,1948.0009706947835
36,37.0,856.0009713510469,1572.000971351047,2267.0009713510467,1943.000971351047
37,38.0,842.000970804172,1559.0009708041719,2270.0009708041716,1983.0009708041719
38,39.0,831.0009705854628,1564.0009705854627,2254.0009705854627,1939.0009705854627
39,40.0,830.0009706947835,1554.0009706947835,2246.0009706947835,1930.0009706947835
40,41.0,837.0009705854628,1550.0009705854627,2243.0009705854627,1928.0009705854627
41,42.0,822.0009705854628,1540.0009705854627,2241.0009705854627,1923.0009705854627
42,43.0,808.0009712416585,1536.0009712416586,2239.0009712416586,1915.0009712416586
43,44.0,829.0009711323378,1548.0009711323378,2230.000971132338,1918.0009711323378
44,45.0,816.000970804172,1529.0009708041719,2230.0009708041716,1915.0009708041719
45,46.0,823.0009704760064,1530.0009704760064,2225.0009704760064,1901.0009704760064
46,47.0,811.0009711323378,1522.0009711323378,2225.000971132338,1904.0009711323378
47,48.0,803.0009713510469,1536.000971351047,2226.0009713510467,1903.000971351047
48,49.0,806.0009709134928,1543.0009709134927,2223.0009709134924,1909.0009709134927
49,50.0,805.000970804172,1504.0009708041719,2220.0009708041716,1901.0009708041719
50,51.0,812.0009704760064,1509.0009704760064,2221.0009704760064,1897.0009704760064
51,52.0,811.0009714605035,1511.0009714605035,2215.0009714605035,1891.0009714605035
52,53.0,800.0009704760064,1510.0009704760064,2215.0009704760064,1887.0009704760064
53,54.0,779.0009709134928,1514.0009709134927,2213.0009709134924,1895.0009709134927
54,55.0,794.000970804172,1514.0009708041719,2209.0009708041716,1885.0009708041719
55,56.0,787.000970804172,1511.0009708041719,2209.0009708041716,1884.0009708041719
56,57.0,799.0009699291313,1522.000969929131,2209.000969929131,1884.000969929131
57,58.0,777.0009711323378,1501.0009711323378,2209.000971132338,1884.0009711323378
58,59.0,784.0009711323378,1521.0009711323378,2204.000971132338,1877.0009711323378
59,60.0,792.0009710229492,1507.0009710229492,2205.000971022949,1874.0009710229492
60,61.0,791.0009704760064,1491.0009704760064,2201.0009704760064,1867.0009704760064
61,62.0,783.0009701479086,1496.0009701479084,2194.0009701479084,1868.0009701479084
62,63.0,809.0009696009657,1483.0009696009656,2200.0009696009656,1863.0009696009656
63,64.0,786.000969710422,1505.0009697104222,2200.000969710422,1864.0009697104222
64,65.0,791.0009710229492,1502.0009710229492,2196.000971022949,1861.0009710229492
65,66.0,794.0009702572971,1491.000970257297,2198.000970257297,1859.000970257297
66,67.0,796.0009698197429,1468.0009698197427,2195.0009698197427,1855.0009698197427
67,68.0,783.0009698197429,1464.0009698197427,2194.0009698197427,1846.0009698197427
68,69.0,789.0009692728678,1463.000969272868,2193.0009692728677,1842.000969272868
69,70.0,798.0009694916449,1477.000969491645,2191.000969491645,1854.000969491645
70,71.0,795.000970804172,1503.0009708041719,2189.0009708041716,1843.0009708041719
71,72.0,799.0009702572971,1473.000970257297,2192.000970257297,1841.000970257297
72,73.0,799.0009696009657,1475.0009696009656,2187.0009696009656,1841.0009696009656
73,74.0,788.0009696009657,1468.0009696009656,2190.0009696009656,1841.0009696009656
74,75.0,787.0009690540907,1453.0009690540908,2187.0009690540905,1839.0009690540908
75,76.0,787.0009693822564,1470.0009693822565,2187.0009693822562,1837.0009693822565
76,77.0,797.000970804172,1458.0009708041719,2186.0009708041716,1841.0009708041719
77,78.0,797.0009706947835,1461.0009706947835,2185.0009706947835,1840.0009706947835
78,79.0,786.0009709134928,1458.0009709134927,2182.0009709134924,1837.0009709134927
79,80.0,791.0009710229492,1465.0009710229492,2181.000971022949,1833.0009710229492
80,81.0,784.0009709134928,1451.0009709134927,2184.0009709134924,1836.0009709134927
81,82.0,774.0009709134928,1462.0009709134927,2183.0009709134924,1826.0009709134927
82,83.0,780.000970804172,1441.0009708041719,2182.0009708041716,1823.0009708041719
83,84.0,785.0009702572971,1447.000970257297,2179.000970257297,1827.000970257297
84,85.0,788.0009710229492,1438.0009710229492,2178.000971022949,1818.0009710229492
85,86.0,781.0009709134928,1460.0009709134927,2180.0009709134924,1823.0009709134927
86,87.0,789.0009702572971,1464.000970257297,2176.000970257297,1821.000970257297
87,88.0,779.0009705854628,1452.0009705854627,2175.0009705854627,1813.0009705854627
88,89.0,784.000970804172,1460.0009708041719,2175.0009708041716,1817.0009708041719
89,90.0,792.0009706947835,1440.0009706947835,2174.0009706947835,1813.0009706947835
90,91.0,796.0009698197429,1435.0009698197427,2175.0009698197427,1813.0009698197427
91,92.0,777.000970804172,1454.0009708041719,2172.0009708041716,1811.0009708041719
92,93.0,774.0009710229492,1451.0009710229492,2171.000971022949,1813.0009710229492
93,94.0,786.0009713510469,1423.000971351047,2173.0009713510467,1804.000971351047
94,95.0,789.0009706947835,1434.0009706947835,2171.0009706947835,1804.0009706947835
95,96.0,780.0009711323378,1439.0009711323378,2171.000971132338,1805.0009711323378
96,97.0,,778.0009711323378,1440.0009711323378,1800.0009711323378
97,98.0,789.0009710229492,1432.0009710229492,2172.000971022949,1812.0009710229492
98,99.0,778.000970804172,1439.0009708041719,2168.0009708041716,1804.0009708041719
99,100.0,771.000970804172,1444.0009708041719,2170.0009708041716,1796.0009708041719
100,101.0,785.000970804172,1420.0009708041719,2172.0009708041716,1799.0009708041719
101,102.0,,776.000970804172,1446.0009708041719,1805.0009708041719
102,103.0,782.000970804172,1425.0009708041719,2169.0009708041716,1792.0009708041719
103,104.0,786.000970804172,1407.0009708041719,2169.0009708041716,1795.0009708041719
104,105.0,772.0009703666178,1424.0009703666178,2168.000970366618,1797.0009703666178
105,106.0,766.0009711323378,1427.0009711323378,2165.000971132338,1787.0009711323378
106,107.0,774.000970804172,1396.0009708041719,2165.0009708041716,1793.0009708041719
107,108.0,774.000970804172,1423.0009708041719,2168.0009708041716,1785.0009708041719
108,109.0,784.0009703666178,1424.0009703666178,2167.000970366618,1792.0009703666178
109,110.0,775.0009704760064,1412.0009704760064,2168.0009704760064,1789.0009704760064
110,111.0,772.0009709134928,1404.0009709134927,2161.0009709134924,1786.0009709134927
111,112.0,765.0009710229492,1394.0009710229492,2164.000971022949,1780.0009710229492
112,113.0,,767.000970804172,1403.0009708041719,1792.0009708041719
113,114.0,775.0009710229492,1421.0009710229492,2165.000971022949,1790.0009710229492
114,115.0,768.0009710229492,1401.0009710229492,2162.000971022949,1776.0009710229492
115,116.0,761.0009712416585,1395.0009712416586,2157.0009712416586,1780.0009712416586
116,117.0,771.0009711323378,1392.0009711323378,2142.000971132338,1783.0009711323378
117,118.0,762.000970804172,1409.0009708041719,2150.0009708041716,1781.0009708041719
118,119.0,768.0009702572971,1403.000970257297,2153.000970257297,1777.000970257297
119,120.0,761.000970804172,1401.0009708041719,2157.0009708041716,1776.0009708041719
120,121.0,764.0009710229492,1394.0009710229492,2151.000971022949,1775.0009710229492
121,122.0,762.0009712416585,1400.0009712416586,2147.0009712416586,1771.0009712416586
122,123.0,757.0009705854628,1398.0009705854627,2145.0009705854627,1775.0009705854627
123,124.0,776.0009709134928,1396.0009709134927,2145.0009709134924,1767.0009709134927
124,125.0,767.0009703666178,1381.0009703666178,2144.000970366618,1764.0009703666178
125,126.0,753.0009706947835,1394.0009706947835,2144.0009706947835,1770.0009706947835
126,127.0,764.000970804172,1375.0009708041719,2124.0009708041716,1765.0009708041719
127,128.0,746.0009704760064,1397.0009704760064,2147.0009704760064,1768.0009704760064
128,129.0,747.0009709134928,1398.0009709134927,2139.0009709134924,1767.0009709134927
129,130.0,752.0009712416585,1398.0009712416586,2133.0009712416586,1762.0009712416586
130,131.0,753.0009706947835,1379.0009706947835,2136.0009706947835,1764.0009706947835
131,132.0,753.0009704760064,1396.0009704760064,2142.0009704760064,1764.0009704760064
132,133.0,743.0009710229492,1393.0009710229492,2131.000971022949,1758.0009710229492
133,134.0,754.0009711323378,1382.0009711323378,2128.000971132338,1759.0009711323378
134,135.0,752.000970804172,1383.0009708041719,2136.0009708041716,1757.0009708041719
135,136.0,739.0009709134928,1395.0009709134927,2128.0009709134924,1745.0009709134927
136,137.0,742.0009698197429,1397.0009698197427,2125.0009698197427,1761.0009698197427
