,cycles,A_peak(mAh),B_peak(mAh),C_peak(mAh),BC_valley
0,1.0,1110.7648556298827,1703.7648556298827,2602.7648556298827,2192.7648556298827
1,2.0,1125.972059514228,1694.972059514228,2595.972059514228,2185.972059514228
2,3.0,1144.0408936440024,1687.0408936440024,2592.040893644002,2181.040893644002
3,4.0,1143.906532050917,1683.906532050917,2588.9065320509167,2177.9065320509167
4,5.0,1149.8781128262667,1679.8781128262667,2584.8781128262667,2171.8781128262667
5,6.0,1158.8188267541505,1681.8188267541505,2581.8188267541505,2169.8188267541505
6,7.0,1163.852358297865,1685.852358297865,2575.852358297865,2162.852358297865
7,8.0,1153.9242802063666,1680.9242802063666,2574.924280206367,2160.924280206367
8,9.0,1153.8041434667969,1663.8041434667969,2570.804143466797,2158.804143466797
9,10.0,1171.0133492119005,1658.0133492119005,2568.0133492119003,2156.0133492119003
10,11.0,1163.0188158019341,1671.0188158019341,2564.018815801934,2157.018815801934
11,12.0,1165.0353244755725,1672.0353244755725,2561.0353244755725,2149.0353244755725
12,13.0,1170.90190827189,1660.9019082718899,2556.901908271889,2136.9019082718896
13,14.0,1157.1398764219157,1662.1398764219157,2553.1398764219157,2151.1398764219157
14,15.0,1176.093742641466,1662.093742641466,2551.0937426414657,2151.0937426414657
15,16.0,1171.1018756825765,1650.1018756825765,2546.1018756825765,2142.1018756825765
16,17.0,1172.1236421120877,1659.1236421120877,2544.1236421120875,2142.1236421120875
17,18.0,1179.885883844469,1642.885883844469,2540.885883844469,2134.885883844469
18,19.0,1171.9740621898736,1642.9740621898736,2538.9740621898736,2133.9740621898736
19,20.0,1166.1448543134902,1652.1448543134902,2533.14485431349,2127.14485431349
20,21.0,1167.0810290922705,1641.0810290922702,2533.0810290922695,2120.08102909227
21,22.0,1156.2092860008418,1638.2092860008422,2528.2092860008433,2122.209286000843
22,23.0,1161.1559117201741,1642.1559117201741,2523.155911720174,2118.155911720174
23,24.0,1159.1857730023194,1635.1857730023194,2522.1857730023194,2113.1857730023194
24,25.0,1160.2489418026382,1640.248941802638,2516.248941802637,2105.2489418026375
25,26.0,1152.2177448561613,1632.2177448561617,2514.217744856163,2108.2177448561624
26,27.0,1146.1911858733454,1621.1911858733454,2512.191185873345,2103.191185873345
27,28.0,1153.277802453748,1621.2778024537477,2508.2778024537465,2096.277802453747
28,29.0,1150.2572097290717,1628.2572097290717,2504.2572097290717,2094.2572097290717
29,30.0,1155.2892220629874,1622.289222062987,2501.289222062986,2092.2892220629865
30,31.0,1145.3477412038158,1612.3477412038153,2497.3477412038146,2087.347741203815
31,32.0,1150.5927035106745,1605.5927035106745,2493.5927035106743,2085.5927035106743
32,33.0,1138.5479703624133,1601.5479703624133,2492.5479703624133,2086.5479703624133
33,34.0,1141.652909132555,1615.652909132555,2488.6529091325547,2079.6529091325547
34,35.0,1130.5808718370226,1611.5808718370226,2484.5808718370226,2074.5808718370226
35,36.0,1144.4704932286231,1611.4704932286227,2482.4704932286218,2072.470493228622
36,37.0,1136.7327136250135,1595.7327136250135,2478.7327136250137,2071.7327136250137
37,38.0,1131.611954441664,1617.611954441664,2477.611954441664,2068.611954441664
38,39.0,1138.7929991238063,1596.7929991238063,2475.7929991238066,2060.7929991238066
39,40.0,1131.7054993075221,1589.7054993075221,2470.705499307522,2064.705499307522
40,41.0,1131.7571242940944,1598.7571242940944,2466.7571242940944,2059.7571242940944
41,42.0,1139.7651648120118,1591.7651648120118,2465.765164812012,2058.765164812012
42,43.0,1122.8332204665799,1585.8332204665799,2462.83322046658,2055.83322046658
43,44.0,1120.8246285715738,1590.8246285715738,2459.824628571574,2058.824628571574
44,45.0,1125.7465235860866,1593.7465235860866,2457.746523586087,2051.746523586087
45,46.0,1121.0070257696534,1575.0070257696534,2452.0070257696534,2048.0070257696534
46,47.0,1116.9797531339518,1579.9797531339518,2452.979753133952,2044.9797531339518
47,48.0,1123.9463405895317,1599.9463405895317,2447.9463405895317,2034.9463405895317
48,49.0,1126.033209583062,1592.033209583062,2446.033209583062,2037.033209583062
49,50.0,1117.029295563558,1571.029295563558,2444.0292955635578,2040.029295563558
50,51.0,1115.979872500339,1581.979872500339,2441.9798725003393,2032.979872500339
51,52.0,1110.908655642361,1571.908655642361,2436.9086556423613,2035.908655642361
52,53.0,1120.918352444526,1589.918352444526,2435.9183524445257,2029.918352444526
53,54.0,1112.827719325765,1574.827719325765,2435.827719325765,2025.827719325765
54,55.0,1116.8958244070773,1557.8958244070773,2431.8958244070773,2023.8958244070773
55,56.0,1105.8179915166559,1574.8179915166559,2427.8179915166556,2019.8179915166559
56,57.0,1113.890110539483,1545.890110539483,2426.890110539483,2020.890110539483
57,58.0,1112.8772874404567,1551.8772874404567,2424.8772874404567,2019.8772874404567
58,59.0,1109.9061456886122,1542.9061456886122,2420.906145688612,2012.9061456886122
59,60.0,1119.040994711575,1562.040994711575,2418.040994711575,2017.040994711575
60,61.0,1111.1147936580403,1546.1147936580403,2417.1147936580405,2009.1147936580403
61,62.0,1116.0456439345296,1554.0456439345296,2414.04564393453,2012.0456439345296
62,63.0,1102.961894564955,1546.961894564955,2412.961894564955,2008.961894564955
63,64.0,1105.0296939824084,1559.0296939824084,2410.0296939824084,2012.0296939824084
64,65.0,1095.9473416404217,1551.9473416404217,2409.9473416404217,2008.9473416404217
65,66.0,1108.0094219472928,1549.0094219472928,2407.0094219472926,2000.0094219472928
66,67.0,1111.922956675483,1550.922956675483,2404.922956675483,2004.922956675483
67,68.0,1111.9578515509033,1549.9578515509033,2402.9578515509033,2002.9578515509033
68,69.0,1106.0872081081814,1540.0872081081814,2402.0872081081816,1996.0872081081814
69,70.0,1096.9887053723144,1544.9887053723144,2400.9887053723146,1998.9887053723144
70,71.0,,1549.9988518591986,2398.9988518591986,1996.9988518591986
71,72.0,,1532.9629960735406,2393.9629960735406,1988.9629960735406
72,73.0,1100.0758357499187,1543.0758357499187,2393.0758357499185,1989.0758357499187
73,74.0,1104.865630189955,1553.865630189955,2390.865630189955,1987.865630189955
74,75.0,1104.9034586865234,1529.9034586865234,2391.9034586865237,1986.9034586865234
75,76.0,,1525.9560326656087,2389.9560326656087,1989.9560326656087
76,77.0,,1535.9445787998454,2386.944578799845,1987.9445787998454
77,78.0,,1515.8903088069662,2386.890308806966,1987.8903088069662
78,79.0,1105.897802047187,1534.897802047187,2383.897802047187,1979.897802047187
79,80.0,1100.7050460370551,1524.7050460370551,2382.705046037055,1979.7050460370551
80,81.0,,1536.8808045574274,2381.8808045574274,1975.8808045574274
81,82.0,,1546.7655333066134,2380.7655333066136,1977.7655333066134
82,83.0,,1530.7032724679905,2376.7032724679902,1980.7032724679905
83,84.0,,1516.7959438408745,2376.7959438408748,1979.7959438408745
84,85.0,,1539.8282768580457,2375.8282768580457,1973.8282768580457
85,86.0,,1523.827845162218,2374.8278451622177,1974.827845162218
86,87.0,,1497.743220437215,2373.7432204372153,1967.743220437215
87,88.0,,1512.8064638509793,2373.806463850979,1969.8064638509793
