,cycles,A_peak(mAh),B_peak(mAh),C_peak(mAh),BC_valley
0,1.0,1089.1069064494493,1692.1069064494493,2595.1069064494495,2186.1069064494495
1,2.0,1108.0009715656195,1690.0009715656195,2592.0009715656197,2170.0009715656197
2,3.0,1117.000971456231,1691.000971456231,2588.000971456231,2181.000971456231
3,4.0,1130.0009713468423,1673.0009713468423,2585.0009713468426,2175.0009713468426
4,5.0,1130.00097167494,1685.00097167494,2583.00097167494,2170.00097167494
5,6.0,1140.0009715656195,1693.0009715656195,2580.0009715656197,2177.0009715656197
6,7.0,1136.000971456231,1664.000971456231,2574.000971456231,2165.000971456231
7,8.0,1143.0009715656195,1679.0009715656195,2572.0009715656197,2163.0009715656197
8,9.0,1153.0009715656195,1674.0009715656195,2566.0009715656197,2160.0009715656197
9,10.0,1150.000971456231,1667.000971456231,2565.000971456231,2152.000971456231
10,11.0,1153.000971456231,1659.000971456231,2562.000971456231,2154.000971456231
11,12.0,1157.000971456231,1661.000971456231,2558.000971456231,2147.000971456231
12,13.0,1151.00097167494,1646.00097167494,2553.00097167494,2148.00097167494
13,14.0,1148.000971237454,1667.000971237454,2551.000971237454,2143.000971237454
14,15.0,1147.0009715656195,1662.0009715656195,2546.0009715656197,2141.0009715656197
15,16.0,1158.0009715656195,1647.0009715656195,2546.0009715656197,2143.0009715656197
16,17.0,1152.000971237454,1649.000971237454,2543.000971237454,2134.000971237454
17,18.0,1158.0009715656195,1646.0009715656195,2538.0009715656197,2128.0009715656197
18,19.0,1170.000971456231,1651.000971456231,2537.000971456231,2130.000971456231
19,20.0,1157.0009713468423,1635.0009713468423,2533.0009713468426,2130.0009713468426
20,21.0,1156.000972003106,1648.000972003106,2533.000972003106,2120.000972003106
21,22.0,1155.0009717843288,1638.0009717843288,2530.000971784329,2124.000971784329
22,23.0,1149.000971456231,1643.000971456231,2524.000971456231,2120.000971456231
23,24.0,1150.00097167494,1631.00097167494,2523.00097167494,2110.00097167494
24,25.0,1159.000971456231,1634.000971456231,2521.000971456231,2110.000971456231
25,26.0,1151.0009713468423,1635.0009713468423,2516.0009713468426,2115.0009713468426
26,27.0,1149.000971237454,1629.000971237454,2514.000971237454,2105.000971237454
27,28.0,1152.0009718937174,1618.0009718937174,2509.0009718937176,2104.0009718937176
28,29.0,1148.000971456231,1613.000971456231,2510.000971456231,2097.000971456231
29,30.0,1136.00097167494,1615.00097167494,2505.00097167494,2097.00097167494
30,31.0,1144.000971456231,1620.000971456231,2505.000971456231,2095.000971456231
31,32.0,1143.0009718937174,1622.0009718937174,2500.0009718937176,2096.0009718937176
32,33.0,1141.0009711280654,1613.0009711280654,2499.0009711280654,2091.0009711280654
33,34.0,1132.0009713468423,1615.0009713468423,2495.0009713468426,2089.0009713468426
34,35.0,1140.0009718937174,1605.0009718937174,2494.0009718937176,2087.0009718937176
35,36.0,1146.00097167494,1596.00097167494,2489.00097167494,2084.00097167494
36,37.0,1142.0009721124943,1603.0009721124943,2487.0009721124943,2082.0009721124943
37,38.0,1129.00097167494,1594.00097167494,2485.00097167494,2075.00097167494
38,39.0,1131.000971237454,1599.000971237454,2481.000971237454,2078.000971237454
39,40.0,1143.000971456231,1603.000971456231,2481.000971456231,2077.000971456231
40,41.0,1141.00097167494,1600.00097167494,2478.00097167494,2068.00097167494
41,42.0,1142.0009718937174,1593.0009718937174,2475.0009718937176,2071.0009718937176
42,43.0,1137.0009711280654,1604.0009711280654,2473.0009711280654,2071.0009711280654
43,44.0,1130.00097167494,1586.00097167494,2470.00097167494,2069.00097167494
44,45.0,1132.0009717843288,1588.0009717843288,2470.000971784329,2065.000971784329
45,46.0,1134.000970909356,1579.000970909356,2466.000970909356,2063.000970909356
46,47.0,1140.00097167494,1585.00097167494,2466.00097167494,2059.00097167494
47,48.0,1133.000971456231,1580.000971456231,2462.000971456231,2057.000971456231
48,49.0,1130.000971456231,1583.000971456231,2461.000971456231,2055.000971456231
49,50.0,1124.000971237454,1582.000971237454,2457.000971237454,2052.000971237454
