,cycles,A_peak(mAh),B_peak(mAh),C_peak(mAh),BC_valley
0,1.0,639.0004853536647,1523.0004853536645,2461.0004853536643,2085.0004853536643
1,2.0,660.0004855724759,1522.0004855724758,2454.000485572476,2078.000485572476
2,3.0,663.0004856818983,1550.0004856818982,2462.000485681898,2068.000485681898
3,4.0,667.0004859007432,1551.0004859007433,2467.000485900743,2070.000485900743
4,5.0,671.0004853536647,1531.0004853536645,2463.0004853536643,2057.0004853536643
5,6.0,677.0004860101657,1567.0004860101656,2466.0004860101653,2078.0004860101653
6,7.0,673.0004856818983,1543.0004856818982,2461.000485681898,2068.000485681898
7,8.0,681.0004856818983,1529.0004856818982,2460.000485681898,2074.000485681898
8,9.0,677.0004852442084,1585.0004852442084,2460.0004852442084,2078.0004852442084
9,10.0,681.0004855724759,1587.0004855724758,2453.000485572476,2080.000485572476
10,11.0,683.0004861195882,1546.0004861195882,2459.000486119588,2085.000486119588
11,12.0,681.0004855724759,1580.0004855724758,2461.000485572476,2067.000485572476
12,13.0,689.0004855724759,1554.0004855724758,2451.000485572476,2080.000485572476
13,14.0,686.0004853536647,1517.0004853536645,2458.0004853536643,2082.0004853536643
14,15.0,691.0004856818983,1562.0004856818982,2451.000485681898,2090.000485681898
15,16.0,693.0004856818983,1545.0004856818982,2447.000485681898,2068.000485681898
16,17.0,694.0004857913208,1552.000485791321,2449.000485791321,2069.000485791321
17,18.0,691.0004853536647,1528.0004853536645,2443.0004853536643,2071.0004853536643
18,19.0,683.0004857913208,1547.000485791321,2442.000485791321,2042.000485791321
19,20.0,691.0004857913208,1572.000485791321,2445.000485791321,2065.000485791321
20,21.0,694.0004860101657,1521.0004860101656,2447.0004860101653,2071.0004860101653
21,22.0,686.0004856818983,1535.0004856818982,2438.000485681898,2053.000485681898
22,23.0,693.0004855724759,1553.0004855724758,2430.000485572476,2037.0004855724758
23,24.0,689.0004859007432,1499.0004859007433,2437.000485900743,2064.000485900743
24,25.0,693.0004857913208,1515.000485791321,2435.000485791321,2044.000485791321
25,26.0,706.0139718170166,1542.0139718170167,2454.0139718170167,2088.0139718170167
26,27.0,690.0004855724759,1564.0004855724758,2429.000485572476,2055.000485572476
27,28.0,693.0004854630533,1512.0004854630533,2426.0004854630533,2053.0004854630533
28,29.0,690.0004855724759,1553.0004855724758,2427.000485572476,2035.0004855724758
29,30.0,688.0004855724759,1511.0004855724758,2426.000485572476,2044.0004855724758
30,31.0,693.0004856818983,1538.0004856818982,2420.000485681898,2025.0004856818982
31,32.0,689.0004854630533,1519.0004854630533,2419.0004854630533,2023.0004854630533
32,33.0,688.0004860101657,1524.0004860101656,2417.0004860101653,2023.0004860101656
33,34.0,693.0004857913208,1491.000485791321,2410.000485791321,2017.000485791321
34,35.0,692.0004856818983,1556.0004856818982,2422.000485681898,2034.0004856818982
35,36.0,689.0004853536647,1519.0004853536645,2411.0004853536643,2025.0004853536645
36,37.0,688.0004855724759,1518.0004855724758,2416.000485572476,2042.0004855724758
37,38.0,689.0004855724759,1522.0004855724758,2411.000485572476,2035.0004855724758
38,39.0,686.0004855724759,1549.0004855724758,2414.000485572476,2030.0004855724758
39,40.0,683.0004856818983,1504.0004856818982,2410.000485681898,2016.0004856818982
40,41.0,687.0004854630533,1518.0004854630533,2402.0004854630533,2024.0004854630533
41,42.0,687.0004856818983,1491.0004856818982,2396.000485681898,2010.0004856818982
42,43.0,686.0004862290107,1517.0004862290107,2405.0004862290107,2017.0004862290107
43,44.0,687.0004854630533,1475.0004854630533,2395.0004854630533,2042.0004854630533
44,45.0,689.0004857913208,1493.000485791321,2392.000485791321,2000.000485791321
45,46.0,683.0004856818983,1576.0004856818982,2389.000485681898,2006.0004856818982
46,47.0,688.0004856818983,1488.0004856818982,2396.000485681898,2011.0004856818982
47,48.0,682.0004860101657,1418.0004860101656,2387.0004860101653,1992.0004860101656
48,49.0,685.0004857913208,1484.000485791321,2384.000485791321,1996.000485791321
49,50.0,661.0004861195882,1493.0004861195882,2388.000486119588,1988.0004861195882
