,cycles,A_peak(mAh),B_peak(mAh),C_peak(mAh),BC_valley
0,1.0,981.3231441760254,1662.3231441760254,2535.3231441760254,2140.3231441760254
1,2.0,1022.0016054393856,1643.0016054393857,2539.001605439386,2147.001605439386
2,3.0,1040.0009733053928,1663.0009733053928,2542.000973305393,2137.000973305393
3,4.0,1038.5537207961697,1668.5537207961697,2567.5537207961697,2156.5537207961697
4,5.0,978.5712527014838,1629.571252701484,2509.571252701484,2132.571252701484
5,6.0,978.5527676675754,1627.5527676675754,2506.5527676675756,2126.5527676675756
6,7.0,992.5509116440836,1636.5509116440837,2505.5509116440835,2123.5509116440835
7,8.0,998.2696063616264,1637.2696063616263,2505.269606361626,2121.269606361626
8,9.0,1002.2734926913113,1629.2734926913113,2502.2734926913113,2123.2734926913113
9,10.0,1009.0009730866155,1628.0009730866154,2500.0009730866154,2114.0009730866154
10,11.0,987.0009724301486,1614.0009724301487,2499.0009724301485,2112.0009724301485
11,12.0,1009.0009722113037,1620.0009722113036,2497.0009722113036,2114.0009722113036
12,13.0,1008.0009724301486,1627.0009724301487,2497.0009724301485,2108.0009724301485
13,14.0,1003.0009724301486,1616.0009724301487,2493.0009724301485,2102.0009724301485
14,15.0,1015.0009725395372,1616.0009725395373,2494.000972539537,2100.000972539537
15,16.0,1013.0009728678385,1616.0009728678385,2492.0009728678388,2103.0009728678388
16,17.0,1000.0009726489258,1606.0009726489259,2489.0009726489257,2099.0009726489257
17,18.0,1021.0009725395372,1604.0009725395373,2487.000972539537,2091.000972539537
18,19.0,1010.0009728678385,1606.0009728678385,2486.0009728678388,2096.0009728678388
19,20.0,1024.0009728678385,1590.0009728678385,2484.0009728678388,2086.0009728678388
20,21.0,1005.0009728678385,1588.0009728678385,2484.0009728678388,2094.0009728678388
21,22.0,1005.0009727583822,1602.0009727583822,2480.000972758382,2093.000972758382
22,23.0,1002.0009730866155,1604.0009730866154,2478.0009730866154,2080.0009730866154
23,24.0,1006.0009723207601,1616.0009723207602,2478.00097232076,2084.00097232076
24,25.0,1008.0009726489258,1597.0009726489259,2474.0009726489257,2084.0009726489257
25,26.0,1037.7648787262642,1611.7648787262642,2492.764878726264,2097.764878726264
26,27.0,996.0009725395372,1616.0009725395373,2471.000972539537,2080.000972539537
27,28.0,999.0009724301486,1591.0009724301487,2467.0009724301485,2070.0009724301485
28,29.0,1019.0009722113037,1587.0009722113036,2463.0009722113036,2074.0009722113036
29,30.0,1010.0009723207601,1596.0009723207602,2461.00097232076,2077.00097232076
30,31.0,1016.0009728678385,1581.0009728678385,2460.0009728678388,2068.0009728678388
31,32.0,1013.0009726489258,1588.0009726489259,2459.0009726489257,2062.0009726489257
32,33.0,1016.0009719925266,1579.0009719925265,2457.0009719925265,2069.0009719925265
33,34.0,1018.0009726489258,1564.0009726489259,2455.0009726489257,2059.0009726489257
34,35.0,1014.0009723207601,1580.0009723207602,2453.00097232076,2059.00097232076
35,36.0,1013.0009719925266,1565.0009719925265,2452.0009719925265,2056.0009719925265
36,37.0,1012.000971664293,1578.000971664293,2448.000971664293,2050.000971664293
37,38.0,994.0009725395372,1577.0009725395373,2446.000972539537,2047.0009725395373
38,39.0,1003.0009723207601,1569.0009723207602,2447.00097232076,2050.00097232076
39,40.0,1000.0009725395372,1571.0009725395373,2443.000972539537,2041.0009725395373
40,41.0,1000.0009722113037,1565.0009722113036,2440.0009722113036,2048.0009722113036
41,42.0,1009.0009722113037,1559.0009722113036,2437.0009722113036,2042.0009722113036
42,43.0,1000.0009728678385,1550.0009728678385,2436.0009728678388,2041.0009728678385
43,44.0,1003.0009718830702,1551.0009718830702,2437.00097188307,2045.0009718830702
44,45.0,998.0009724301486,1566.0009724301487,2434.0009724301485,2035.0009724301487
45,46.0,1008.0009721019151,1558.0009721019148,2434.0009721019146,2034.0009721019148
46,47.0,1010.0009724301486,1560.0009724301487,2432.0009724301485,2041.0009724301487
47,48.0,1001.0009731959365,1554.0009731959365,2428.0009731959362,2034.0009731959365
48,49.0,1010.0009717736139,1553.0009717736139,2427.000971773614,2033.0009717736139
49,50.0,1006.0009723207601,1571.0009723207602,2423.00097232076,2027.0009723207602
50,51.0,1016.8439740639242,1563.8439740639242,2447.843974063924,2047.8439740639242
51,52.0,992.0009726489258,1550.0009726489259,2424.0009726489257,2025.0009726489259
52,53.0,1000.0009726489258,1552.0009726489259,2417.0009726489257,2026.0009726489259
53,54.0,993.0009727583822,1541.0009727583822,2416.000972758382,2029.0009727583822
54,55.0,1000.0009728678385,1536.0009728678385,2414.0009728678388,2021.0009728678385
55,56.0,1002.0009724301486,1555.0009724301487,2414.0009724301485,2020.0009724301487
56,57.0,995.0009727583822,1534.0009727583822,2412.000972758382,2019.0009727583822
57,58.0,994.0009724301486,1542.0009724301487,2410.0009724301485,2010.0009724301487
58,59.0,1005.0009730866155,1548.0009730866154,2408.0009730866154,2016.0009730866154
59,60.0,999.0009725395372,1551.0009725395373,2407.000972539537,2005.0009725395373
60,61.0,988.0009728678385,1529.0009728678385,2403.0009728678388,2010.0009728678385
61,62.0,992.0009725395372,1531.0009725395373,2404.000972539537,2007.0009725395373
62,63.0,995.0009727583822,1525.0009727583822,2404.000972758382,2004.0009727583822
63,64.0,993.0009724301486,1538.0009724301487,2400.0009724301485,2003.0009724301487
64,65.0,990.0009725395372,1531.0009725395373,2397.000972539537,2003.0009725395373
65,66.0,999.0009722113037,1520.0009722113036,2396.0009722113036,1996.0009722113036
66,67.0,989.0009723207601,1513.0009723207602,2395.00097232076,2003.0009723207602
67,68.0,995.0009725395372,1526.0009725395373,2393.000972539537,2001.0009725395373
68,69.0,989.0009728678385,1525.0009728678385,2390.0009728678388,2000.0009728678385
69,70.0,995.0009723207601,1515.0009723207602,2390.00097232076,1990.0009723207602
70,71.0,985.0009724301486,1524.0009724301487,2389.0009724301485,2001.0009724301487
71,72.0,990.0009725395372,1524.0009725395373,2388.000972539537,1991.0009725395373
